# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: slimfly100.cscs.ch
# Release : 3.10.0-1160.15.2.el7.x86_64
# Version : #1 SMP Wed Feb 3 15:06:38 UTC 2021
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 10.934632 
# Number of iterations (recorded+unrecorded): 3864123130 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
40410616127.00	1975.52
40411616020.77	1990.10
40412615916.36	1953.65
40413615799.20	1950.01
40414615691.15	1960.94
40415615581.27	1977.35
40416615475.05	2309.03
40417615368.82	1962.77
40418615262.59	1984.64
40419615152.71	1946.36
40420615041.02	1966.41
40421614938.43	1962.77
40422614819.45	1960.94
40423614722.33	1973.70
40424614601.52	1966.41
40425614498.94	1950.01
40426614390.89	1962.77
40427614295.59	2321.79
40428614178.43	1973.70
40429614057.62	1942.72
40430613955.04	1971.88
40431613856.10	1984.64
40432613735.29	1955.48
40433613632.70	1991.93
40434613530.12	1970.06
40435613418.42	1955.48
40436613315.84	1975.52
40437613196.85	1970.06
40438613096.09	2316.32
40439612986.22	1948.19
40440612876.34	1970.06
40441612762.82	1962.77
40442612656.60	2678.98
40443612552.19	2037.49
40444612445.96	3606.61
40445612334.26	1962.77
40446612228.03	1957.30
40447612114.52	1973.70
40448612004.64	1953.65
40449611887.48	2429.31
40450611792.18	1970.06
40451611678.66	1959.12
40452611568.79	1962.77
40453611462.56	1973.70
40454611365.44	1964.59
40455611248.28	1955.48
40456611145.70	1971.88
40457611023.07	1971.88
40458610925.95	1957.30
40459610825.19	1968.23
40460610698.91	2330.90
40461610603.62	1955.48
40462610488.28	1968.23
40463610387.51	1975.52
40464610268.53	1951.83
40465610162.30	1964.59
40466610057.89	1982.81
40467609946.20	1942.72
40468609843.61	1973.70
40469609722.80	1971.88
40470609625.69	1968.23
40471609512.17	2309.03
40472609407.76	1964.59
40473609301.53	1953.65
40474609186.19	1957.30
40475609074.49	1960.94
40476608977.38	1988.28
40477608858.39	1950.01
40478608750.34	1970.06
40479608638.64	1968.23
40480608537.88	1946.36
40481608426.19	1955.48
40482608312.67	2323.61
40483608210.08	1973.70
40484608100.21	1962.77
40485607993.98	1971.88
40486607884.11	1979.17
40487607781.52	1946.36
40488607669.83	1973.70
40489607561.77	1973.70
40490607451.90	1955.48
40491607338.38	1968.23
40492607235.80	1970.06
40493607122.28	2316.32
40494607010.58	3752.40
40495606908.00	1973.70
40496606799.95	1948.19
40497606690.07	1962.77
40498606582.02	1960.94
40499606473.97	1971.88
40500606364.10	1942.72
40501606261.51	1973.70
40501886725.72	89.30
40501895748.61	147.62
40502606127.95	3189.27
40502630032.87	147.62
40503606059.99	3900.02
40503611838.94	147.62
40504605937.36	3710.49
40504610857.94	147.62
40505605829.31	2977.86
40505617950.35	184.07
40506605730.37	5019.00
40506614483.54	147.62
40507605615.02	2793.80
40508605503.33	2735.48
40508621014.10	147.62
40509605406.21	2981.51
40510605283.58	1980.99
40511605170.06	1966.41
40512605065.65	1971.88
40513604953.96	1946.36
40514604840.44	1971.88
40515604741.50	2370.99
40516604624.34	1953.65
40517604519.93	1964.59
40518604415.52	1970.06
40519604302.00	1955.48
40520604199.42	1964.59
40521604080.43	1971.88
40522603983.32	1950.01
40523603862.51	1946.36
40524603763.57	1968.23
40525603662.81	1970.06
40526603538.35	2312.67
40527603437.59	1962.77
40528603331.36	1960.94
40529603223.31	1950.01
40530603115.26	1973.70
40531602994.45	1962.77
40532602899.16	1948.19
40533602789.28	1966.41
40534602673.94	1971.88
40535602576.83	1944.54
40536602465.13	1960.94
40537602355.26	2314.50
40538602241.74	1951.83
40539602135.51	1946.36
40540602036.57	1955.48
40541601921.23	1970.06
40542601809.53	1957.30
40543601696.01	1971.88
40544601597.07	4014.83
40545601487.20	1959.12
40546601375.50	1970.06
40547601274.74	1971.88
40548601152.11	2407.44
40549601047.70	1977.35
40550600943.30	1951.83
40551600838.89	1948.19
40552600729.02	1950.01
40553600608.21	1975.52
40554600512.91	1962.77
40555600406.68	1950.01
40556600285.88	1970.06
40557600186.94	1962.77
40558600067.95	1951.83
40559599961.72	2321.79
40560599868.25	1959.12
40561599745.62	1939.07
40562599639.39	1971.88
40563599529.52	1968.23
40564599426.93	1946.36
40565599315.23	1950.01
40566599207.18	2110.38
40567599099.13	1971.88
40568598989.26	1957.30
40569598888.50	4351.98
40570598784.09	3958.34
40571598668.75	2032.02
40572598557.05	1982.81
40573598445.36	1960.94
40574598337.30	1950.01
40575598231.07	1960.94
40576598123.02	1971.88
40577598011.33	1951.83
40578597905.10	1970.06
40579597793.40	1964.59
40580597685.35	2323.61
40581597582.77	1944.54
40582597482.00	1960.94
40582599453.88	5762.55
40583597357.55	2345.48
40584597251.32	1980.99
40585597137.80	1960.94
40586597042.51	1997.39
40587596932.63	1944.54
40588596819.12	1955.48
40589596716.53	1962.77
40590596597.55	1957.30
40591596498.61	2329.08
40592596375.98	1957.30
40593596277.04	1951.83
40594596172.63	3954.69
40595596064.58	1968.23
40596595951.06	1971.88
40597595839.36	2245.24
40598595733.13	1975.52
40599595626.90	1964.59
40600595522.50	1953.65
40601595418.09	1964.59
40602595300.93	2442.07
40603595192.88	1959.12
40604595093.94	1973.70
40605594973.13	1970.06
40606594874.19	1955.48
40607594771.61	1951.83
40608594652.62	1971.88
40609594540.92	1960.94
40610594432.87	1959.12
40611594333.93	1964.59
40612594216.77	1966.41
40613594112.36	2294.45
40614594004.31	1968.23
40615593890.79	1962.77
40616593782.74	1951.83
40617593676.51	1964.59
40618593570.28	1971.88
40619593460.41	1959.12
40620593348.71	1966.41
40621593246.13	1966.41
40622593130.79	1953.65
40623593026.38	3278.57
40624592920.15	2385.57
40625592804.81	1966.41
40626592702.23	1951.83
40627592583.24	1975.52
40628592487.94	1968.23
40629592374.43	2598.80
40630592264.55	2011.97
40631592156.50	1964.59
40632592050.27	1948.19
40633591942.22	1962.77
40634591823.23	1973.70
40635591726.12	2305.39
40636591616.24	1955.48
40637591502.72	1960.94
40638591394.67	1964.59
40639591290.27	1935.43
40640591180.39	1964.59
40641591074.16	1966.41
40642590958.82	1959.12
40643590859.88	1979.17
40644590755.48	3670.39
40645590632.84	1955.48
40646590530.26	2423.84
40647590416.74	1977.35
40648590312.34	1980.99
40649590198.82	1960.94
40650590090.77	1975.52
40651589995.47	1977.35
40652589878.31	1959.12
40653589766.61	1968.23
40654589653.09	1968.23
40655589550.51	1951.83
40656589444.28	1964.59
40657589339.87	2314.50
40658589228.18	1959.12
40659589129.24	1971.88
40660589006.61	1968.23
40661588893.09	1953.65
40662588788.68	1971.88
40663588691.56	1970.06
40664588567.11	1951.83
40665588471.82	4098.66
40666588360.12	1982.81
40667588248.42	1964.59
40668588144.02	2414.73
40669588032.32	1960.94
40670587922.45	1980.99
40671587821.68	1950.01
40672587713.63	1968.23
40673587600.11	1960.94
40674587492.06	1962.77
40675587384.01	1973.70
40676587274.14	1971.88
40677587162.44	1946.36
40678587063.50	1962.77
40679586942.69	2332.72
40680586849.22	1968.23
40681586733.88	1950.01
40682586625.83	1971.88
40683586515.95	1964.59
40684586409.72	1953.65
40685586305.32	1979.17
40686586189.98	1970.06
40687586078.28	1955.48
40688585975.70	1971.88
40689585865.82	1968.23
40690585763.24	2316.32
40691585640.61	1964.59
40692585536.20	1966.41
40693585431.79	1966.41
40694585316.45	3606.61
40695585215.69	3151.00
40696585103.99	2002.86
40697584999.59	1960.94
40698584889.71	2773.75
40699584781.66	2059.36
40700584671.79	1968.23
40701584558.27	2447.54
40702584455.69	1973.70
40703584347.63	1968.23
40704584234.12	1966.41
40705584129.71	1968.23
40706584016.19	1962.77
40707583908.14	1955.48
40708583805.55	1977.35
40709583688.39	1951.83
40710583594.92	1948.19
40711583472.29	1979.17
40712583367.88	2321.79
40713583263.47	1970.06
40714583151.78	1966.41
40715583047.37	1960.94
40716582937.50	1944.54
40717582823.98	1960.94
40718582714.11	1962.77
40719582607.88	1951.83
40720582501.65	1951.83
40721582397.24	1955.48
40722582281.90	1966.41
40723582179.32	2299.92
40724582063.97	1960.94
40725581954.10	1959.12
40726581844.23	1942.72
40727581739.82	1964.59
40728581644.53	1966.41
40729581527.36	1957.30
40730581426.60	1966.41
40731581311.26	1966.41
40732581206.85	1946.36
40733581095.16	1955.48
40734580981.64	2334.54
40735580877.23	1960.94
40736580769.18	1933.61
40737580657.48	1964.59
40738580551.25	1984.64
40739580441.38	1942.72
40740580327.86	1959.12
40741580217.99	1959.12
40742580119.05	1946.36
40743580007.35	1964.59
40744579901.12	4147.87
40745579789.43	1946.36
40746579677.73	1966.41
40747579573.32	1968.23
40748579457.98	1951.83
40749579364.51	1953.65
40750579260.10	1957.30
40751579135.65	1955.48
40752579034.89	1942.72
40753578921.37	1957.30
40754578820.61	1970.06
40755578696.15	2310.85
40756578591.75	1982.81
40757578492.81	1975.52
40758578373.82	1939.07
40759578267.59	1957.30
40760578154.07	1946.36
40761578053.31	1940.90
40762577948.91	1937.25
40763577840.85	1979.17
40764577738.27	1960.94
40765577617.46	1948.19
40766577507.59	2316.32
40767577408.65	1970.06
40768577296.95	1937.25
40769577188.90	1968.23
40770577075.38	1953.65
40771576970.97	1951.83
40772576853.81	1962.77
40773576758.52	1960.94
40774576650.47	1942.72
40775576535.12	1955.48
40776576432.54	1959.12
40777576320.84	2330.90
40778576212.79	1940.90
40779576108.39	1953.65
40780575991.22	1960.94
40781575881.35	1966.41
40782575776.94	1973.70
40783575668.89	1955.48
40784575566.31	1955.48
40785575452.79	1966.41
40786575348.38	1959.12
40787575236.68	1951.83
40788575132.28	2325.43
40789575018.76	1964.59
40790574901.59	1931.79
40791574800.83	1951.83
40792574683.67	1968.23
40793574582.91	1959.12
40794574483.97	3787.03
40795574368.63	1968.23
40796574255.11	1973.70
40797574159.81	1950.01
40798574040.83	1957.30
40799573940.07	2438.42
40800573828.37	1944.54
40801573714.85	1948.19
40802573606.80	1960.94
40803573496.93	1928.14
40804573390.70	1939.07
40805573284.47	1953.65
40806573180.06	1951.83
40807573062.90	1942.72
40808572960.31	1951.83
40809572854.08	1962.77
40810572735.10	2303.56
40811572636.16	1953.65
40812572520.82	1960.94
40813572410.94	1935.43
40814572301.07	1960.94
40815572191.20	1960.94
40816572094.08	1948.19
40817571973.27	1953.65
40818571868.86	1962.77
40819571760.81	1971.88
40820571650.94	1960.94
40821571553.82	2330.90
40822571433.01	1975.52
40823571324.96	1950.01
40824571229.67	1960.94
40825571108.86	1962.77
40826571013.56	2635.25
40827570890.93	2053.89
40828570790.17	1960.94
40829570669.36	1939.07
40830570575.89	1960.94
40831570467.84	1955.48
40832570352.50	2310.85
40833570249.91	1948.19
40834570140.04	1964.59
40835570022.88	1959.12
40836569923.94	1953.65
40837569819.53	1966.41
40837571796.88	3606.61
40838569704.19	2188.75
40839569588.85	1946.36
40840569489.91	1962.77
40841569381.86	1962.77
40842569261.05	2243.42
40843569162.11	2879.45
40844569061.35	4043.99
40845568944.18	2214.26
40846568828.84	2520.43
40847568726.26	2332.72
40848568620.03	2022.91
40849568511.98	2350.95
40850568400.28	1962.77
40851568292.23	1970.06
40852568180.53	1980.99
40853568079.77	2032.02
40854567968.08	2347.30
40855567865.49	1962.77
40856567746.51	1962.77
40857567638.45	1955.48
40858567535.87	1973.70
40859567426.00	1944.54
40860567314.30	1951.83
40861567208.07	1953.65
40862567103.66	1944.54
40863566990.14	1953.65
40864566885.74	1980.99
40865566772.22	2305.39
40866566675.10	1960.94
40867566552.47	1955.48
40868566449.89	1935.43
40869566340.01	1957.30
40870566239.25	1970.06
40871566125.73	1946.36
40872566014.04	1953.65
40873565911.45	1968.23
40874565797.93	1935.43
40875565688.06	1940.90
40876565583.65	2334.54
40877565479.25	1962.77
40878565373.02	1931.79
40879565259.50	1979.17
40880565155.09	1960.94
40881565047.04	1939.07
40882564929.88	1966.41
40883564812.71	1964.59
40884564706.48	1944.54
40885564605.72	1982.81
40886564494.03	1973.70
40887564384.15	2305.39
40888564274.28	1953.65
40889564169.87	1957.30
40890564070.93	1960.94
40891563948.30	1944.54
40892563847.54	1955.48
40893563732.20	1951.83
40894563625.97	3870.86
40895563521.56	1964.59
40896563404.40	1977.35
40897424834.74	94.77
40897429653.27	147.62
40897563228.92	3121.84
40897570079.46	96.59
40897578621.24	94.77
40897587855.53	145.80
40898563219.28	4235.35
40898568963.60	147.62
40899563100.29	3327.77
40899567911.53	145.80
40900562995.88	2915.90
40900567007.07	102.06
40900575054.96	147.62
40901562880.54	3606.61
40901570695.16	147.62
40902562763.38	2784.69
40903562653.51	2868.52
40903575997.40	184.07
40904562560.03	2990.62
40905562435.58	2024.73
40906562329.35	2002.86
40907562224.95	2002.86
40908562107.78	1968.23
40909562007.02	2365.53
40910561897.15	1966.41
40911561781.80	1977.35
40912561677.40	1966.41
40913561560.23	1946.36
40914561461.29	1984.64
40915561351.42	1966.41
40916561234.26	1964.59
40917561140.79	1948.19
40918561018.15	1960.94
40919560922.86	1991.93
40920560807.52	2323.61
40921560703.11	1995.57
40922560591.42	1970.06
40923560479.72	1968.23
40924560377.14	1980.99
40925560276.37	1979.17
40926560161.03	1970.06
40927560049.34	1977.35
40928559932.17	1971.88
40929559833.23	1973.70
40930559723.36	1955.48
40931559620.77	2340.01
40932559509.08	1968.23
40933559395.56	1948.19
40934559287.51	1968.23
40935559173.99	1966.41
40936559071.41	1966.41
40937558967.00	1973.70
40938558858.95	1971.88
40939558749.07	1959.12
40940558639.20	1977.35
40941558532.97	1962.77
40942558426.74	2329.08
40943558316.87	1955.48
40944558201.53	3759.69
40945558095.30	1977.35
40946557989.07	1959.12
40947557890.13	1971.88
40948557767.50	1966.41
40949557663.09	1962.77
40950557556.86	1979.17
40951557441.52	1973.70
40952557346.23	1955.48
40953557232.71	2434.78
40954557117.37	3253.05
40955557009.31	2044.78
40956556899.44	1970.06
40957556787.74	1968.23
40958556686.98	1955.48
40959556584.40	1966.41
40960556481.81	1968.23
40961556368.30	1971.88
40962556245.66	1944.54
40963556144.90	1973.70
40964556036.85	2329.08
40965555926.98	1955.48
40966555824.39	1966.41
40967555719.99	1975.52
40968555601.00	1962.77
40969555492.95	1968.23
40970555379.43	1964.59
40971555275.02	1971.88
40972555165.15	1957.30
40973555053.45	1970.06
40974554952.69	1975.52
40975554833.71	2319.96
40976554738.41	1962.77
40977554630.36	1971.88
40978554520.49	1960.94
40979554410.61	1975.52
40980554304.38	1968.23
40981554190.86	1962.77
40982554084.64	1966.41
40983553980.23	1980.99
40984553866.71	1955.48
40985553751.37	1951.83
40986553657.90	2318.14
40987553537.09	1962.77
40988553430.86	1960.94
40989553333.74	1971.88
40990553211.11	1970.06
40991553110.35	1957.30
40992552996.83	1973.70
40993552888.78	1980.99
40994552788.02	3612.07
40995552669.03	1971.88
40996552571.91	1968.23
40997552458.40	2420.20
40998552352.17	1979.17
40999552236.83	1973.70
41000552128.77	1955.48
41001552026.19	1960.94
41002551905.38	1973.70
41003551808.26	1977.35
41004551691.10	1960.94
41005551593.98	1966.41
41006551476.82	1964.59
41007551370.59	1950.01
41008551264.36	2321.79
41009551147.20	1982.81
41010551048.26	1959.12
41011550936.56	1973.70
41012550828.51	1962.77
41013550720.46	1957.30
41014550619.70	1962.77
41014658814.24	92.94
41014664053.75	147.62
41015550500.71	3273.10
41015569129.68	180.42
41016448483.71	94.77
41016452491.25	145.80
41016550399.95	4034.88
41016556381.19	147.62
41017550291.90	3327.77
41017555268.98	147.62
41018550189.31	2904.97
41018562474.37	147.62
41019550088.55	4217.12
41019557126.81	182.24
41020549973.21	3448.05
41020555138.00	147.62
41021549852.40	2899.50
41021561237.18	147.62
41022549764.40	3579.27
41022556226.77	180.42
41023549650.88	2624.31
41024549528.25	2658.94
41024564151.50	147.62
41025549442.07	3110.90
41026549313.97	2008.33
41027549215.03	1964.59
41028549096.04	1991.93
41029548982.52	9389.20
41030548872.65	2398.33
41031548770.07	2004.68
41032548656.55	1982.81
41033548557.61	1944.54
41034548444.09	1990.10
41035548339.68	1979.17
41036548237.10	1968.23
41037548121.76	1973.70
41038548013.71	2075.76
41039547896.54	1951.83
41040547790.31	2343.66
41041547682.26	1962.77
41042547576.03	1955.48
41043547473.45	1948.19
41044547352.64	4246.28
41045547253.70	1970.06
41046547142.00	1948.19
41047547033.95	1971.88
41048546924.08	1973.70
41049546816.03	2064.82
41050546711.62	1968.23
41051546598.10	2325.43
41052546484.58	1946.36
41053546385.64	2092.16
41054546272.12	1962.77
41055546165.90	1959.12
41056546066.96	1944.54
41057545953.44	2090.34
41058545838.10	1966.41
41059545733.69	2006.51
41060545621.99	1984.64
41061545523.05	2077.58
41062545407.71	2321.79
41063545303.31	1966.41
41064545187.96	1970.06
41065545089.03	2066.65
41066544973.68	1970.06
41067544861.99	1966.41
41068544757.58	1948.19
41068546716.70	4499.60
41069544649.53	2340.01
41070544537.83	1980.99
41071544424.31	1973.70
41072544316.26	1953.65
41073544213.68	2325.43
41074544100.16	2077.58
41075543997.58	1951.83
41076543878.59	1955.48
41077543777.83	1982.81
41078543666.13	2072.11
41079543558.08	1990.10
41080543453.67	1962.77
41081543345.62	1953.65
41082543243.04	3202.02
41083543133.16	2061.18
41084543014.18	2316.32
41085542917.06	1953.65
41086542799.90	1955.48
41087542699.14	1971.88
41088542587.44	1968.23
41089542473.92	1970.06
41090542374.98	1973.70
41091542254.17	1962.77
41092542158.88	1979.17
41093542043.54	1964.59
41094541939.13	4226.24
41095541831.08	1970.06
41096541719.38	1966.41
41097541616.80	1959.12
41098541506.92	1959.12
41099541397.05	1973.70
41100541289.00	1973.70
41101541168.19	1960.94
41102541071.07	1977.35
41103540966.67	1970.06
41104540854.97	1960.94
41105540745.10	2323.61
41106540629.76	1970.06
41107540528.99	1951.83
41108540422.77	1964.59
41109540305.60	2088.51
41110540201.19	1957.30
41111540087.68	1948.19
41112539990.56	1957.30
41113539866.11	1971.88
41114539767.17	1951.83
41115539650.00	1966.41
41116539547.42	2321.79
41117345360.58	92.94
41117349659.71	145.80
41117539446.66	3061.70
41117559158.15	147.62
41118539353.18	3734.18
41118544953.54	147.62
41119539234.20	3397.03
41119544362.54	182.24
41120539127.97	3058.05
41120551611.68	147.62
41121539016.27	3564.69
41121546931.12	184.07
41122538895.46	2813.85
41123538789.24	2651.65
41123551795.98	147.62
41124538695.76	3019.78
41125538564.02	2019.26
41126538465.08	1986.46
41127538357.03	2350.95
41128538245.33	1960.94
41129538137.28	1960.94
41130538040.17	1959.12
41131537917.53	1959.12
41132537818.59	1968.23
41133537705.08	1953.65
41134537602.49	1968.23
41135537488.97	1971.88
41136537379.10	1946.36
41137537280.16	1959.12
41138537157.53	2314.50
41139537058.59	1942.72
41140536945.07	1950.01
41141536838.84	1960.94
41142536728.97	1964.59
41143536624.56	4760.21
41144536511.04	3876.33
41145536399.35	1970.06
41146536298.58	1955.48
41147536185.07	1959.12
41148536073.37	1962.77
41149430956.40	96.59
41149432264.91	94.77
41149436443.76	147.62
41149535978.07	3522.77
41149551887.97	147.62
41150535871.85	7340.78
41151535763.79	3327.77
41151540602.37	147.62
41152535661.21	2937.77
41152548864.78	184.07
41153535549.51	3632.12
41153543118.10	145.80
41154535441.46	2806.56
41155535317.01	2684.45
41155548254.50	147.62
41156535229.00	3030.72
41157535108.20	4772.97
41158534994.68	2001.04
41159534888.45	1999.22
41160534769.46	3413.43
41161534674.17	1971.88
41162534551.54	1959.12
41163534454.42	1970.06
41164534342.72	5325.17
41165534227.38	1993.75
41166534126.62	2008.33
41167534016.75	1991.93
41168533912.34	1966.41
41169533807.93	1970.06
41170533683.48	1984.64
